Process,Rule,Description,Count,Timestamp
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-22 9:29:38
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-22 9:29:38
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-22 9:29:38
ESLint,react/no-danger,N/A,4,2025-08-22 9:29:38
ESLint,jest/no-disabled-tests,N/A,11,2025-08-22 9:29:38
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 9:29:38
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-22 9:29:38
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 9:29:38
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 9:29:38
ESLint,no-alert,N/A,1,2025-08-22 9:29:38
ESLint,@typescript-eslint/no-unused-vars,N/A,61,2025-08-22 9:32:02
ESLint,jest/expect-expect,N/A,90,2025-08-22 9:32:02
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-22 9:32:02
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-22 9:32:02
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-22 9:32:02
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-22 9:32:02
ESLint,react/no-danger,N/A,4,2025-08-22 9:32:02
ESLint,jest/no-disabled-tests,N/A,11,2025-08-22 9:32:02
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 9:32:02
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-22 9:32:02
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 9:32:02
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 9:32:02
ESLint,no-alert,N/A,1,2025-08-22 9:32:02
ESLint,@typescript-eslint/no-unused-vars,N/A,61,2025-08-22 10:14:19
ESLint,jest/expect-expect,N/A,90,2025-08-22 10:14:19
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-22 10:14:19
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-22 10:14:19
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-22 10:14:19
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-22 10:14:19
ESLint,react/no-danger,N/A,4,2025-08-22 10:14:19
ESLint,jest/no-disabled-tests,N/A,11,2025-08-22 10:14:19
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 10:14:19
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-22 10:14:19
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 10:14:19
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 10:14:19
ESLint,no-alert,N/A,1,2025-08-22 10:14:19
ESLint,@typescript-eslint/no-unused-vars,N/A,66,2025-08-22 14:34:36
ESLint,jest/expect-expect,N/A,77,2025-08-22 14:34:36
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,73,2025-08-22 14:34:36
ESLint,react-hooks/exhaustive-deps,N/A,237,2025-08-22 14:34:36
ESLint,react/no-danger,N/A,3,2025-08-22 14:34:36
ESLint,jest/no-disabled-tests,N/A,12,2025-08-22 14:34:36
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 14:34:36
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-22 14:34:36
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 14:34:36
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",32,2025-08-22 14:34:36
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 14:34:36
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-08-22 14:34:36
ESLint,no-alert,N/A,1,2025-08-22 14:34:36
ESLint,@typescript-eslint/no-unused-vars,N/A,35,2025-08-22 16:37:47
ESLint,jest/expect-expect,N/A,77,2025-08-22 16:37:47
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,85,2025-08-22 16:37:47
ESLint,react-hooks/exhaustive-deps,N/A,209,2025-08-22 16:37:47
ESLint,react/no-danger,N/A,3,2025-08-22 16:37:47
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 16:37:47
ESLint,storybook/prefer-pascal-case,N/A,42,2025-08-22 16:37:47
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 16:37:47
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",23,2025-08-22 16:37:47
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 16:37:47
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-08-22 16:37:47
ESLint,jest/no-disabled-tests,N/A,8,2025-08-22 16:37:47
ESLint,no-alert,N/A,1,2025-08-22 16:37:47
ESLint,@typescript-eslint/no-unused-vars,N/A,61,2025-08-22 16:57:08
ESLint,jest/expect-expect,N/A,90,2025-08-22 16:57:08
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-22 16:57:08
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-22 16:57:08
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-22 16:57:08
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-22 16:57:08
ESLint,react/no-danger,N/A,4,2025-08-22 16:57:08
ESLint,jest/no-disabled-tests,N/A,11,2025-08-22 16:57:08
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 16:57:08
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-22 16:57:08
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 16:57:08
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 16:57:08
ESLint,no-alert,N/A,1,2025-08-22 16:57:08
ESLint,@typescript-eslint/no-unused-vars,N/A,61,2025-08-22 17:04:29
ESLint,jest/expect-expect,N/A,90,2025-08-22 17:04:29
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-22 17:04:29
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-22 17:04:29
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-22 17:04:29
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-22 17:04:29
ESLint,react/no-danger,N/A,4,2025-08-22 17:04:29
ESLint,jest/no-disabled-tests,N/A,11,2025-08-22 17:04:29
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 17:04:29
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-22 17:04:29
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 17:04:29
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 17:04:29
ESLint,no-alert,N/A,1,2025-08-22 17:04:29
ESLint,@typescript-eslint/no-unused-vars,N/A,61,2025-08-22 17:43:09
ESLint,jest/expect-expect,N/A,90,2025-08-22 17:43:09
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-22 17:43:09
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-22 17:43:09
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-22 17:43:09
ESLint,react-hooks/exhaustive-deps,N/A,299,2025-08-22 17:43:09
ESLint,react/no-danger,N/A,4,2025-08-22 17:43:09
ESLint,jest/no-disabled-tests,N/A,11,2025-08-22 17:43:09
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 17:43:09
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-22 17:43:09
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 17:43:09
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 17:43:09
ESLint,no-alert,N/A,1,2025-08-22 17:43:09
ESLint,@typescript-eslint/no-unused-vars,N/A,66,2025-08-22 18:06:34
ESLint,jest/expect-expect,N/A,77,2025-08-22 18:06:34
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,73,2025-08-22 18:06:34
ESLint,react-hooks/exhaustive-deps,N/A,237,2025-08-22 18:06:34
ESLint,react/no-danger,N/A,3,2025-08-22 18:06:34
ESLint,jest/no-disabled-tests,N/A,12,2025-08-22 18:06:34
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 18:06:34
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-22 18:06:34
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 18:06:34
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",32,2025-08-22 18:06:34
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 18:06:34
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-08-22 18:06:34
ESLint,no-alert,N/A,1,2025-08-22 18:06:34
ESLint,@typescript-eslint/no-unused-vars,N/A,35,2025-08-22 22:16:11
ESLint,jest/expect-expect,N/A,77,2025-08-22 22:16:11
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,85,2025-08-22 22:16:11
ESLint,react-hooks/exhaustive-deps,N/A,209,2025-08-22 22:16:11
ESLint,react/no-danger,N/A,3,2025-08-22 22:16:11
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 22:16:11
ESLint,storybook/prefer-pascal-case,N/A,42,2025-08-22 22:16:11
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 22:16:11
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",23,2025-08-22 22:16:11
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 22:16:11
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-08-22 22:16:11
ESLint,jest/no-disabled-tests,N/A,8,2025-08-22 22:16:11
ESLint,no-alert,N/A,1,2025-08-22 22:16:11
ESLint,@typescript-eslint/no-unused-vars,N/A,35,2025-08-22 22:23:53
ESLint,jest/expect-expect,N/A,77,2025-08-22 22:23:53
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,85,2025-08-22 22:23:53
ESLint,react-hooks/exhaustive-deps,N/A,209,2025-08-22 22:23:53
ESLint,react/no-danger,N/A,3,2025-08-22 22:23:53
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-22 22:23:53
ESLint,storybook/prefer-pascal-case,N/A,42,2025-08-22 22:23:53
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-22 22:23:53
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",23,2025-08-22 22:23:53
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-22 22:23:53
ESLint,@typescript-eslint/no-use-before-define,N/A,10,2025-08-22 22:23:53
ESLint,jest/no-disabled-tests,N/A,8,2025-08-22 22:23:53
ESLint,no-alert,N/A,1,2025-08-22 22:23:53
ESLint,@typescript-eslint/no-unused-vars,N/A,63,2025-08-23 0:29:52
ESLint,jest/expect-expect,N/A,93,2025-08-23 0:29:52
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-23 0:29:52
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-23 0:29:52
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-23 0:29:52
ESLint,react-hooks/exhaustive-deps,N/A,301,2025-08-23 0:29:52
ESLint,react/no-danger,N/A,4,2025-08-23 0:29:52
ESLint,jest/no-disabled-tests,N/A,11,2025-08-23 0:29:52
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-23 0:29:52
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-23 0:29:52
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-23 0:29:52
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-23 0:29:52
ESLint,no-alert,N/A,1,2025-08-23 0:29:52
ESLint,jest/expect-expect,N/A,90,2025-08-23 18:15:49
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-23 18:15:49
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-23 18:15:49
ESLint,react-hooks/exhaustive-deps,N/A,295,2025-08-23 18:15:49
ESLint,@typescript-eslint/no-unused-vars,N/A,48,2025-08-23 18:15:49
ESLint,@typescript-eslint/no-use-before-define,N/A,17,2025-08-23 18:15:49
ESLint,react/no-danger,N/A,4,2025-08-23 18:15:49
ESLint,jest/no-disabled-tests,N/A,11,2025-08-23 18:15:49
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-23 18:15:49
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-23 18:15:49
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-23 18:15:49
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-23 18:15:49
ESLint,no-alert,N/A,1,2025-08-23 18:15:49
ESLint,jest/expect-expect,N/A,90,2025-08-23 18:21:14
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,67,2025-08-23 18:21:14
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",68,2025-08-23 18:21:14
ESLint,react-hooks/exhaustive-deps,N/A,295,2025-08-23 18:21:14
ESLint,@typescript-eslint/no-unused-vars,N/A,48,2025-08-23 18:21:14
ESLint,@typescript-eslint/no-use-before-define,N/A,17,2025-08-23 18:21:14
ESLint,react/no-danger,N/A,4,2025-08-23 18:21:14
ESLint,jest/no-disabled-tests,N/A,11,2025-08-23 18:21:14
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-23 18:21:14
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-23 18:21:14
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-23 18:21:14
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-23 18:21:14
ESLint,no-alert,N/A,1,2025-08-23 18:21:14
ESLint,@typescript-eslint/no-unused-vars,N/A,63,2025-08-24 23:06:57
ESLint,jest/expect-expect,N/A,93,2025-08-24 23:06:57
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-24 23:06:57
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-24 23:06:57
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-24 23:06:57
ESLint,react-hooks/exhaustive-deps,N/A,301,2025-08-24 23:06:57
ESLint,react/no-danger,N/A,4,2025-08-24 23:06:57
ESLint,jest/no-disabled-tests,N/A,11,2025-08-24 23:06:57
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-24 23:06:57
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-24 23:06:57
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-24 23:06:57
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-24 23:06:57
ESLint,no-alert,N/A,1,2025-08-24 23:06:57
ESLint,@typescript-eslint/no-unused-vars,N/A,63,2025-08-25 12:07:03
ESLint,jest/expect-expect,N/A,93,2025-08-25 12:07:03
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-25 12:07:03
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-25 12:07:03
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-25 12:07:03
ESLint,react-hooks/exhaustive-deps,N/A,301,2025-08-25 12:07:03
ESLint,react/no-danger,N/A,4,2025-08-25 12:07:03
ESLint,jest/no-disabled-tests,N/A,11,2025-08-25 12:07:03
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-25 12:07:03
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-25 12:07:03
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-25 12:07:03
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-25 12:07:03
ESLint,no-alert,N/A,1,2025-08-25 12:07:03
ESLint,@typescript-eslint/no-unused-vars,N/A,63,2025-08-25 12:07:33
ESLint,jest/expect-expect,N/A,93,2025-08-25 12:07:33
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-25 12:07:33
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-25 12:07:33
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-25 12:07:33
ESLint,react-hooks/exhaustive-deps,N/A,301,2025-08-25 12:07:33
ESLint,react/no-danger,N/A,4,2025-08-25 12:07:33
ESLint,jest/no-disabled-tests,N/A,11,2025-08-25 12:07:33
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-25 12:07:33
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-25 12:07:33
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-25 12:07:33
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-25 12:07:33
ESLint,no-alert,N/A,1,2025-08-25 12:07:33
ESLint,@typescript-eslint/no-unused-vars,N/A,63,2025-08-25 12:07:47
ESLint,jest/expect-expect,N/A,93,2025-08-25 12:07:47
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-25 12:07:47
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-25 12:07:47
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-25 12:07:47
ESLint,react-hooks/exhaustive-deps,N/A,301,2025-08-25 12:07:47
ESLint,react/no-danger,N/A,4,2025-08-25 12:07:47
ESLint,jest/no-disabled-tests,N/A,11,2025-08-25 12:07:47
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-25 12:07:47
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-25 12:07:47
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-25 12:07:47
ESLint,react/forbid-foreign-prop-types,N/A,2,2025-08-25 12:07:47
ESLint,no-alert,N/A,1,2025-08-25 12:07:47
ESLint,@typescript-eslint/no-unused-vars,N/A,63,2025-08-25 13:05:40
ESLint,jest/expect-expect,N/A,93,2025-08-25 13:05:40
ESLint,@typescript-eslint/no-use-before-define,N/A,20,2025-08-25 13:05:40
ESLint,react-prefer-function-component/react-prefer-function-component,We prefer function components to class-based components,65,2025-08-25 13:05:40
ESLint,no-console,"We don't want a bunch of console noise, but you can use the `logger` from `@superset-ui/core` when there's a reason to.",71,2025-08-25 13:05:40
ESLint,react-hooks/exhaustive-deps,N/A,301,2025-08-25 13:05:40
ESLint,react/no-danger,N/A,4,2025-08-25 13:05:40
ESLint,jest/no-disabled-tests,N/A,11,2025-08-25 13:05:40
ESLint,testing-library/no-debugging-utils,N/A,2,2025-08-25 13:05:40
ESLint,storybook/prefer-pascal-case,N/A,34,2025-08-25 13:05:40
ESLint,storybook/no-redundant-story-name,N/A,2,2025-08-25 13:05:40
